date,nav,scheme_code,scheme_name,fund_house
09-12-2025,93.15840,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-12-2025,93.25760,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-12-2025,94.19510,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-12-2025,93.86510,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-12-2025,93.84830,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
02-12-2025,94.04280,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
01-12-2025,94.31500,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-11-2025,94.45140,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-11-2025,94.45310,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
26-11-2025,94.35820,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-11-2025,93.10520,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-11-2025,93.24300,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-11-2025,93.73500,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-11-2025,94.39710,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-11-2025,93.98310,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-11-2025,93.51100,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-11-2025,93.97040,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-11-2025,93.58890,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-11-2025,93.56950,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-11-2025,93.59000,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-11-2025,93.09260,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-11-2025,92.88630,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-11-2025,92.69590,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-11-2025,92.69540,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-11-2025,93.26080,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-11-2025,93.75780,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
31-10-2025,93.46080,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-10-2025,94.11340,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
29-10-2025,94.61710,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-10-2025,94.03300,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-10-2025,94.08380,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-10-2025,93.59520,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-10-2025,93.95400,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-10-2025,93.81470,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-10-2025,93.45180,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-10-2025,93.17840,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
15-10-2025,92.39600,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-10-2025,91.73740,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-10-2025,92.11880,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-10-2025,92.36480,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
09-10-2025,91.97390,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-10-2025,91.58190,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-10-2025,91.97040,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-10-2025,92.00950,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-10-2025,91.61650,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
01-10-2025,91.32950,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-09-2025,90.65300,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
26-09-2025,90.67240,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-09-2025,91.71410,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-09-2025,92.48550,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-09-2025,92.91690,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
22-09-2025,92.91640,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-09-2025,93.40640,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-09-2025,93.58950,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-09-2025,93.31470,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-09-2025,93.01030,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
15-09-2025,92.33970,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-09-2025,92.19050,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-09-2025,91.67960,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-09-2025,91.63500,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
09-09-2025,91.29370,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-09-2025,91.03500,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-09-2025,90.92950,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-09-2025,90.88200,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-09-2025,90.96860,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
02-09-2025,90.43320,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
01-09-2025,90.59250,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
29-08-2025,89.86710,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-08-2025,90.05070,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
26-08-2025,90.76010,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-08-2025,91.65670,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
22-08-2025,91.40640,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-08-2025,92.01400,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-08-2025,91.95150,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-08-2025,91.58310,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-08-2025,91.08780,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-08-2025,90.09960,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-08-2025,90.11730,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-08-2025,89.36880,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-08-2025,89.51640,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-08-2025,88.69160,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-08-2025,89.51860,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-08-2025,89.41280,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-08-2025,89.70400,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-08-2025,89.85540,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
01-08-2025,89.53330,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
31-07-2025,90.14720,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-07-2025,90.23410,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
29-07-2025,89.80740,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-07-2025,89.35060,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-07-2025,89.86040,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-07-2025,90.82010,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-07-2025,91.23560,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
22-07-2025,90.82350,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-07-2025,90.86710,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-07-2025,90.47470,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-07-2025,90.92790,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-07-2025,91.10150,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
15-07-2025,90.91880,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-07-2025,90.59990,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-07-2025,90.79450,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-07-2025,91.27220,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
09-07-2025,91.48950,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-07-2025,91.48930,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-07-2025,91.23830,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-07-2025,91.27540,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-07-2025,91.03980,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
02-07-2025,91.32530,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
01-07-2025,91.71740,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-06-2025,91.78790,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-06-2025,92.03180,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
26-06-2025,91.61330,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-06-2025,90.80660,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-06-2025,90.17070,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-06-2025,89.61700,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-06-2025,90.06700,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-06-2025,89.08670,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-06-2025,89.47680,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-06-2025,89.52830,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-06-2025,89.78330,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-06-2025,89.13570,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-06-2025,89.75910,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-06-2025,90.90040,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-06-2025,90.82230,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
09-06-2025,90.93430,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-06-2025,90.29360,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-06-2025,89.42970,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-06-2025,88.97710,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-06-2025,88.58530,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
02-06-2025,89.08760,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-05-2025,88.99300,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
29-05-2025,89.24010,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-05-2025,88.95300,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-05-2025,89.07290,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
26-05-2025,89.44340,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-05-2025,88.73840,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
22-05-2025,87.88680,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-05-2025,88.51170,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-05-2025,87.89200,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-05-2025,88.99030,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-05-2025,89.07740,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
15-05-2025,88.83070,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-05-2025,87.66740,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-05-2025,87.13680,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-05-2025,87.90730,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
09-05-2025,84.71550,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-05-2025,85.43620,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-05-2025,86.22130,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-05-2025,85.81390,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-05-2025,86.70530,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
02-05-2025,86.15790,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-04-2025,86.05040,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
29-04-2025,86.30240,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-04-2025,86.24630,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-04-2025,85.22510,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-04-2025,86.28270,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-04-2025,86.38460,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
22-04-2025,85.89210,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-04-2025,85.68440,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-04-2025,84.54140,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-04-2025,83.45890,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
15-04-2025,82.94730,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-04-2025,80.92680,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
09-04-2025,79.64730,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-04-2025,80.18820,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-04-2025,78.87750,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-04-2025,81.26730,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-04-2025,82.87870,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
02-04-2025,83.05340,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
01-04-2025,82.37810,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
31-03-2025,83.46510,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-03-2025,83.47390,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-03-2025,83.93860,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
26-03-2025,83.28310,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-03-2025,84.05710,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-03-2025,84.32550,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-03-2025,83.19040,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-03-2025,82.41350,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-03-2025,81.78120,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-03-2025,81.13870,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-03-2025,79.72040,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-03-2025,79.18010,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-03-2025,79.45900,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-03-2025,79.57810,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-03-2025,79.65530,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-03-2025,80.13880,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-03-2025,80.18970,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-03-2025,79.36380,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-03-2025,78.38610,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-03-2025,78.22490,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-02-2025,78.17560,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-02-2025,79.53540,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-02-2025,79.83440,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-02-2025,79.99170,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-02-2025,80.82130,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-02-2025,81.27240,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-02-2025,80.99680,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-02-2025,80.54430,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-02-2025,80.57670,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-02-2025,80.58670,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-02-2025,81.30320,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-02-2025,81.28030,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-02-2025,81.46540,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-02-2025,82.93660,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-02-2025,83.96980,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-02-2025,84.12530,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-02-2025,84.48610,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-02-2025,84.51940,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-02-2025,83.17210,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
31-01-2025,83.58610,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-01-2025,82.56280,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
29-01-2025,82.32250,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-01-2025,81.20290,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-01-2025,80.97690,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-01-2025,82.32340,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-01-2025,83.05270,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
22-01-2025,82.74530,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-01-2025,82.72740,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-01-2025,84.28960,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-01-2025,84.09950,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-01-2025,84.24620,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
15-01-2025,83.68090,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-01-2025,83.36690,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-01-2025,82.76290,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-01-2025,84.39440,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
09-01-2025,85.16530,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-01-2025,85.91740,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-01-2025,86.21640,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-01-2025,85.84310,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-01-2025,87.50690,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
02-01-2025,87.87020,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
01-01-2025,86.56040,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
31-12-2024,86.18600,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-12-2024,86.17410,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-12-2024,86.63470,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
26-12-2024,86.64410,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-12-2024,86.60930,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-12-2024,86.63200,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
20-12-2024,86.34290,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-12-2024,87.77380,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-12-2024,88.45640,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-12-2024,89.08320,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-12-2024,89.92240,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-12-2024,89.91080,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-12-2024,89.40650,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-12-2024,89.77480,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-12-2024,89.70230,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
09-12-2024,89.66980,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-12-2024,89.80580,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-12-2024,89.59500,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-12-2024,88.91130,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
03-12-2024,88.50670,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
02-12-2024,87.53390,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
29-11-2024,87.17920,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-11-2024,86.69700,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
27-11-2024,87.62790,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
26-11-2024,87.24850,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-11-2024,87.33210,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
22-11-2024,86.03120,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-11-2024,84.31010,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
19-11-2024,84.83860,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-11-2024,84.56080,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-11-2024,84.75250,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
13-11-2024,84.70740,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
12-11-2024,86.00750,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-11-2024,87.08620,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
08-11-2024,86.97250,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
07-11-2024,87.30880,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
06-11-2024,87.98760,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
05-11-2024,86.93250,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
04-11-2024,86.25590,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
31-10-2024,86.93400,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
30-10-2024,87.07510,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
29-10-2024,87.39760,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
28-10-2024,86.61420,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
25-10-2024,86.30780,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
24-10-2024,87.13950,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
23-10-2024,87.32460,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
22-10-2024,87.35690,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
21-10-2024,88.80120,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
18-10-2024,89.25900,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
17-10-2024,88.96840,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
16-10-2024,89.82980,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
15-10-2024,89.90690,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
14-10-2024,89.95280,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
11-10-2024,89.46770,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
10-10-2024,89.58680,106235,Nippon India Large Cap Fund,Nippon India Mutual Fund
