date,nav,scheme_code,scheme_name,fund_house
23-07-2025,77.73400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
22-07-2025,77.45200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
21-07-2025,77.35300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
18-07-2025,76.79200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
17-07-2025,77.24300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
16-07-2025,77.34900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
15-07-2025,77.16800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
14-07-2025,76.65300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
11-07-2025,76.56000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
10-07-2025,77.15100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
09-07-2025,77.40500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
08-07-2025,77.47000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
07-07-2025,77.29600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
04-07-2025,77.35300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
03-07-2025,77.09900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
02-07-2025,77.35300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
01-07-2025,77.55800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
30-06-2025,77.57000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
27-06-2025,77.75300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
26-06-2025,77.44500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
25-06-2025,76.77600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
24-06-2025,76.26800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
23-06-2025,75.87200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
20-06-2025,76.10000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
19-06-2025,75.07400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
18-06-2025,75.56400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
17-06-2025,75.57900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
16-06-2025,75.94000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
13-06-2025,75.30800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
12-06-2025,75.67600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
11-06-2025,76.61000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
10-06-2025,76.47800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
09-06-2025,76.58400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
06-06-2025,76.21600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
05-06-2025,75.42700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
04-06-2025,74.95800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
03-06-2025,74.76600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
02-06-2025,75.13000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
31-05-2025,75.04400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
30-05-2025,75.04800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
29-05-2025,75.30400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
28-05-2025,75.00100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
27-05-2025,75.16800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
26-05-2025,75.49000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
23-05-2025,75.04300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
22-05-2025,74.35900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
21-05-2025,74.91700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
20-05-2025,74.43800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
19-05-2025,75.33500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
16-05-2025,75.40200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
15-05-2025,75.35500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
14-05-2025,74.35900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
13-05-2025,73.91600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
12-05-2025,74.72600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
09-05-2025,71.99900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
08-05-2025,72.75100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
07-05-2025,73.50600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
06-05-2025,73.24400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
05-05-2025,74.03700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
02-05-2025,73.35300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
30-04-2025,73.43700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
29-04-2025,73.60200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
28-04-2025,73.61100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
25-04-2025,72.65900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
24-04-2025,73.49400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
23-04-2025,73.90500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
22-04-2025,73.41300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
21-04-2025,73.22400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
17-04-2025,72.22400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
16-04-2025,71.04500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
15-04-2025,70.74300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
11-04-2025,69.00800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
09-04-2025,67.64700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
08-04-2025,68.12900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
07-04-2025,66.90100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
04-04-2025,69.20200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
03-04-2025,70.44100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
02-04-2025,70.61700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
01-04-2025,69.99900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
31-03-2025,71.10500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
28-03-2025,71.11600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
27-03-2025,71.43400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
26-03-2025,70.82400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
25-03-2025,71.31400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
24-03-2025,71.47400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
21-03-2025,70.73100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
20-03-2025,70.28300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
19-03-2025,69.60300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
18-03-2025,69.10500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
17-03-2025,67.76500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
13-03-2025,67.22100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
12-03-2025,67.41100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
11-03-2025,67.61500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
10-03-2025,67.19300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
07-03-2025,67.76700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
06-03-2025,67.82100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
05-03-2025,67.22800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
04-03-2025,66.41900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
03-03-2025,66.32200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
28-02-2025,66.16100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
27-02-2025,67.41700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
25-02-2025,67.58500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
24-02-2025,67.75000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
21-02-2025,68.41100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
20-02-2025,68.85500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
19-02-2025,68.76100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
18-02-2025,68.42900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
17-02-2025,68.55900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
14-02-2025,68.64000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
13-02-2025,69.34400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
12-02-2025,69.33800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
11-02-2025,69.58400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
10-02-2025,70.76100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
07-02-2025,71.73400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
06-02-2025,71.85900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
05-02-2025,72.32300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
04-02-2025,72.33300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
03-02-2025,71.30500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
31-01-2025,70.76300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
30-01-2025,70.22600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
29-01-2025,70.13500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
28-01-2025,69.07500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
27-01-2025,68.80600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
24-01-2025,70.02400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
23-01-2025,70.55500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
22-01-2025,70.00800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
21-01-2025,69.87800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
20-01-2025,71.42900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
17-01-2025,71.13000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
16-01-2025,71.53000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
15-01-2025,71.08400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
14-01-2025,71.03800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
13-01-2025,70.43700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
10-01-2025,72.21700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
09-01-2025,72.90500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
08-01-2025,73.53500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
07-01-2025,74.07200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
06-01-2025,73.96500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
03-01-2025,75.33000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
02-01-2025,75.73200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
01-01-2025,74.52500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
31-12-2024,74.24700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
30-12-2024,74.45600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
27-12-2024,74.49500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
26-12-2024,74.31500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
24-12-2024,74.19300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
23-12-2024,74.18700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
20-12-2024,73.66100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
19-12-2024,75.01200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
18-12-2024,75.64600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
17-12-2024,75.97500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
16-12-2024,76.73200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
13-12-2024,76.84600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
12-12-2024,76.51200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
11-12-2024,76.79300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
10-12-2024,76.74400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
09-12-2024,76.60900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
06-12-2024,76.86900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
05-12-2024,76.81900,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
04-12-2024,76.19400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
03-12-2024,76.07100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
02-12-2024,75.67600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
30-11-2024,74.93400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
29-11-2024,74.93800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
28-11-2024,74.48600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
27-11-2024,75.23500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
26-11-2024,74.94800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
25-11-2024,74.75000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
22-11-2024,73.81600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
21-11-2024,72.58800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
19-11-2024,72.82700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
18-11-2024,72.58800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
14-11-2024,72.72300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
13-11-2024,72.53500,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
12-11-2024,73.78700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
11-11-2024,74.47600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
08-11-2024,74.55200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
07-11-2024,74.81000,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
06-11-2024,75.53700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
05-11-2024,74.45300,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
04-11-2024,74.02100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
31-10-2024,74.58400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
30-10-2024,74.87400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
29-10-2024,74.98800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
28-10-2024,74.67800,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
25-10-2024,74.36600,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
24-10-2024,74.91400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
23-10-2024,75.35200,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
22-10-2024,75.19100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
21-10-2024,76.32700,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
18-10-2024,76.71100,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
17-10-2024,76.66400,108799,Bandhan Large Cap Fund,Bandhan Mutual Fund
