date,nav,scheme_code,scheme_name,fund_house
02-12-2025,809.70580,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
01-12-2025,814.50050,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-11-2025,815.13060,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-11-2025,815.26530,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
26-11-2025,814.21520,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-11-2025,804.49600,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-11-2025,807.48390,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-11-2025,810.64660,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-11-2025,814.46260,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-11-2025,810.22490,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-11-2025,805.34740,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-11-2025,807.97760,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
14-11-2025,804.30080,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-11-2025,803.58480,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-11-2025,803.47390,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-11-2025,797.82960,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-11-2025,794.64040,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-11-2025,791.45380,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-11-2025,792.11890,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-11-2025,793.53590,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-11-2025,798.47340,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
31-10-2025,798.10940,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
30-10-2025,802.53880,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
29-10-2025,808.17450,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-10-2025,804.67320,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-10-2025,806.10950,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-10-2025,800.07640,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
23-10-2025,803.35400,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-10-2025,801.53330,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-10-2025,797.56760,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
16-10-2025,792.86740,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
15-10-2025,784.68330,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
14-10-2025,779.13210,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-10-2025,781.95790,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-10-2025,783.62100,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
09-10-2025,780.50300,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
08-10-2025,776.72340,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-10-2025,778.18180,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-10-2025,776.88900,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-10-2025,771.36590,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
01-10-2025,769.24880,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
30-09-2025,762.45510,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
26-09-2025,763.98140,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-09-2025,770.95380,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-09-2025,776.24100,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
23-09-2025,779.91770,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
22-09-2025,780.47180,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-09-2025,784.91440,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-09-2025,788.61180,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-09-2025,785.57400,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
16-09-2025,782.60610,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
15-09-2025,776.95750,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-09-2025,778.10060,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-09-2025,774.72390,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-09-2025,773.55460,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
09-09-2025,770.48170,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
08-09-2025,767.50450,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
05-09-2025,766.79000,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-09-2025,766.86340,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-09-2025,765.31160,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
02-09-2025,761.42840,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
01-09-2025,763.39360,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
29-08-2025,758.14360,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-08-2025,760.71800,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
26-08-2025,767.42330,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-08-2025,775.48460,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
22-08-2025,772.37560,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-08-2025,778.96270,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-08-2025,777.61170,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-08-2025,775.58920,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-08-2025,772.03150,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
14-08-2025,765.63480,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-08-2025,764.76610,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-08-2025,761.88350,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-08-2025,764.74700,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
08-08-2025,757.69880,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-08-2025,764.94560,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-08-2025,764.20030,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
05-08-2025,765.77780,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-08-2025,768.70000,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
01-08-2025,764.75250,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
31-07-2025,770.15700,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
30-07-2025,772.96330,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
29-07-2025,771.60820,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-07-2025,767.39010,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-07-2025,772.80780,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-07-2025,779.55140,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
23-07-2025,784.68340,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
22-07-2025,779.58580,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-07-2025,779.71790,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-07-2025,775.54820,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-07-2025,779.82350,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
16-07-2025,783.37370,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
15-07-2025,782.68760,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
14-07-2025,779.69270,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-07-2025,782.03990,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-07-2025,788.56460,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
09-07-2025,791.83810,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
08-07-2025,793.51020,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-07-2025,790.92860,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-07-2025,790.80480,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-07-2025,788.62590,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
02-07-2025,790.23850,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
01-07-2025,792.95960,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
30-06-2025,792.10680,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-06-2025,796.39210,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
26-06-2025,792.19100,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-06-2025,782.75300,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-06-2025,776.14620,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
23-06-2025,774.65700,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-06-2025,779.33860,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-06-2025,769.52240,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-06-2025,770.30730,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-06-2025,771.61920,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
16-06-2025,773.63070,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-06-2025,767.25350,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-06-2025,772.62390,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-06-2025,780.39040,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-06-2025,779.23070,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
09-06-2025,779.66440,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-06-2025,777.26140,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
05-06-2025,769.97890,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-06-2025,765.79830,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-06-2025,762.99410,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
02-06-2025,768.67290,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
30-05-2025,769.44140,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
29-05-2025,770.43020,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-05-2025,767.41120,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-05-2025,769.08060,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
26-05-2025,774.97410,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
23-05-2025,770.69410,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
22-05-2025,763.44830,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-05-2025,769.52910,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-05-2025,765.66660,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-05-2025,773.90040,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
16-05-2025,776.46930,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
15-05-2025,777.86400,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
14-05-2025,766.55660,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-05-2025,764.84130,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-05-2025,776.92940,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
09-05-2025,748.89700,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
08-05-2025,757.20150,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-05-2025,761.08940,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-05-2025,760.09700,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
05-05-2025,761.56930,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
02-05-2025,758.80340,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
30-04-2025,756.36340,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
29-04-2025,756.80250,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-04-2025,756.14660,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-04-2025,746.52450,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-04-2025,752.07880,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
23-04-2025,755.05450,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
22-04-2025,750.14780,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-04-2025,748.38770,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-04-2025,740.34570,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
16-04-2025,726.12850,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
15-04-2025,723.21710,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-04-2025,708.36950,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
09-04-2025,696.02140,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
08-04-2025,699.60690,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-04-2025,689.35370,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-04-2025,710.35260,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-04-2025,719.12740,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
02-04-2025,722.16620,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
01-04-2025,716.58550,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
31-03-2025,729.69590,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-03-2025,729.70740,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-03-2025,731.51630,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
26-03-2025,728.52340,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-03-2025,735.40050,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-03-2025,735.09500,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-03-2025,724.93740,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-03-2025,719.69250,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-03-2025,711.21970,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-03-2025,709.82980,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-03-2025,699.17130,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-03-2025,695.96960,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-03-2025,697.86670,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-03-2025,698.55640,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-03-2025,698.68140,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-03-2025,700.74260,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-03-2025,700.81820,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
05-03-2025,695.07640,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-03-2025,688.10550,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-03-2025,689.01440,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-02-2025,690.08360,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-02-2025,703.43130,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-02-2025,703.34220,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-02-2025,701.95530,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-02-2025,710.03610,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-02-2025,714.04330,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-02-2025,715.96120,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-02-2025,716.23030,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-02-2025,716.51280,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
14-02-2025,715.98100,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-02-2025,717.86670,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-02-2025,718.17700,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-02-2025,718.84720,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-02-2025,728.44380,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-02-2025,733.62190,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-02-2025,735.32980,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
05-02-2025,737.24910,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-02-2025,740.19740,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-02-2025,727.05160,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
31-01-2025,730.01830,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
30-01-2025,722.95360,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
29-01-2025,720.82260,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-01-2025,714.87160,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-01-2025,709.83990,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-01-2025,717.61110,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
23-01-2025,720.72050,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
22-01-2025,719.63870,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-01-2025,714.31070,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-01-2025,725.93720,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-01-2025,721.67560,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
16-01-2025,725.47910,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
15-01-2025,722.48290,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
14-01-2025,720.37340,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-01-2025,718.78140,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-01-2025,728.66840,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
09-01-2025,730.94520,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
08-01-2025,735.92350,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
07-01-2025,736.40550,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-01-2025,734.20890,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-01-2025,746.06970,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
02-01-2025,752.86110,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
01-01-2025,739.34060,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
31-12-2024,735.87790,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
30-12-2024,736.91220,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-12-2024,741.16510,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
26-12-2024,739.03800,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
24-12-2024,739.05150,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
23-12-2024,739.68980,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
20-12-2024,735.01700,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-12-2024,746.16750,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-12-2024,755.25150,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
17-12-2024,759.98610,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
16-12-2024,770.00940,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-12-2024,773.64430,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-12-2024,765.70720,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
11-12-2024,767.93590,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
10-12-2024,767.78850,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
09-12-2024,767.77850,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
06-12-2024,769.68160,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
05-12-2024,770.22040,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
04-12-2024,762.60140,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
03-12-2024,761.56430,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
02-12-2024,755.94390,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
29-11-2024,751.76170,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
28-11-2024,744.61490,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
27-11-2024,755.83380,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
26-11-2024,753.67150,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
25-11-2024,754.67240,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
22-11-2024,745.32730,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
21-11-2024,726.86520,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
19-11-2024,730.85400,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
18-11-2024,728.58940,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
14-11-2024,730.87800,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
13-11-2024,731.75770,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
12-11-2024,741.03030,119065,HDFC BSE SENSEX Index Fund,HDFC Mutual Fund
