date,nav,scheme_code
13-02-2026,4739.5482,118668
12-02-2026,4801.9659,118668
11-02-2026,4809.0219,118668
10-02-2026,4792.6954,118668
09-02-2026,4758.1806,118668
06-02-2026,4675.693,118668
05-02-2026,4683.0217,118668
04-02-2026,4696.53,118668
03-02-2026,4653.9176,118668
02-02-2026,4521.53,118668
30-01-2026,4556.4606,118668
29-01-2026,4548.2715,118668
28-01-2026,4533.4943,118668
27-01-2026,4459.6756,118668
23-01-2026,4444.2733,118668
22-01-2026,4515.631,118668
21-01-2026,4467.9542,118668
20-01-2026,4494.63,118668
19-01-2026,4599.311,118668
16-01-2026,4620.7066,118668
14-01-2026,4613.6251,118668
13-01-2026,4599.5921,118668
12-01-2026,4599.3772,118668
09-01-2026,4603.849,118668
08-01-2026,4644.6666,118668
07-01-2026,4724.7101,118668
06-01-2026,4714.2365,118668
05-01-2026,4718.4296,118668
02-01-2026,4719.473,118668
01-01-2026,4673.7208,118668
31-12-2025,4644.8449,118668
30-12-2025,4597.2282,118668
29-12-2025,4616.1197,118668
26-12-2025,4629.2195,118668
24-12-2025,4641.5469,118668
23-12-2025,4659.2056,118668
22-12-2025,4656.0376,118668
19-12-2025,4618.7984,118668
18-12-2025,4570.3908,118668
17-12-2025,4564.8922,118668
16-12-2025,4586.2227,118668
15-12-2025,4616.077,118668
12-12-2025,4626.1539,118668
11-12-2025,4582.7584,118668
10-12-2025,4544.8094,118668
09-12-2025,4587.028,118668
08-12-2025,4562.9979,118668
05-12-2025,4643.9594,118668
04-12-2025,4629.0516,118668
03-12-2025,4633.1031,118668
02-12-2025,4677.3447,118668
01-12-2025,4686.9626,118668
28-11-2025,4685.4303,118668
27-11-2025,4688.5236,118668
26-11-2025,4692.444,118668
25-11-2025,4640.935,118668
24-11-2025,4630.4066,118668
21-11-2025,4653.2175,118668
20-11-2025,4704.9912,118668
19-11-2025,4702.6951,118668
18-11-2025,4685.5941,118668
17-11-2025,4713.6298,118668
14-11-2025,4687.4299,118668
