date,nav,scheme_code
13-02-2026,262.3814,119716
12-02-2026,266.0895,119716
11-02-2026,267.0184,119716
10-02-2026,267.1767,119716
09-02-2026,266.3821,119716
06-02-2026,262.7203,119716
05-02-2026,262.4668,119716
04-02-2026,263.1115,119716
03-02-2026,260.938,119716
02-02-2026,254.4001,119716
31-01-2026,256.0552,119716
30-01-2026,256.0601,119716
29-01-2026,254.5122,119716
28-01-2026,255.6473,119716
27-01-2026,252.5231,119716
23-01-2026,251.5163,119716
22-01-2026,255.8208,119716
21-01-2026,253.9402,119716
20-01-2026,254.5937,119716
19-01-2026,260.3892,119716
16-01-2026,261.904,119716
14-01-2026,261.0821,119716
13-01-2026,261.3466,119716
12-01-2026,261.3555,119716
09-01-2026,261.4289,119716
08-01-2026,263.7376,119716
07-01-2026,268.23,119716
06-01-2026,268.952,119716
05-01-2026,269.0907,119716
02-01-2026,268.528,119716
01-01-2026,266.2726,119716
31-12-2025,265.5397,119716
30-12-2025,262.4202,119716
29-12-2025,262.9576,119716
26-12-2025,263.1951,119716
24-12-2025,263.5222,119716
23-12-2025,263.8458,119716
22-12-2025,263.7005,119716
19-12-2025,262.3925,119716
18-12-2025,259.3428,119716
17-12-2025,259.7801,119716
16-12-2025,260.0076,119716
15-12-2025,262.451,119716
12-12-2025,262.5851,119716
11-12-2025,260.1688,119716
10-12-2025,258.6968,119716
09-12-2025,260.1334,119716
08-12-2025,258.6258,119716
05-12-2025,262.9915,119716
04-12-2025,261.7971,119716
03-12-2025,262.3273,119716
02-12-2025,264.1703,119716
01-12-2025,264.7966,119716
30-11-2025,265.5859,119716
28-11-2025,265.5947,119716
27-11-2025,265.646,119716
26-11-2025,265.75,119716
25-11-2025,263.9094,119716
24-11-2025,263.256,119716
21-11-2025,262.8121,119716
20-11-2025,265.6119,119716
19-11-2025,265.8759,119716
18-11-2025,265.4061,119716
17-11-2025,266.2322,119716
14-11-2025,264.837,119716
13-11-2025,263.6932,119716
12-11-2025,263.7035,119716
11-11-2025,262.8294,119716
10-11-2025,261.6722,119716
07-11-2025,260.4396,119716
06-11-2025,260.3887,119716
04-11-2025,262.4849,119716
03-11-2025,263.4209,119716
31-10-2025,262.121,119716
30-10-2025,262.9419,119716
29-10-2025,263.1018,119716
28-10-2025,261.211,119716
27-10-2025,261.1928,119716
24-10-2025,259.3347,119716
23-10-2025,260.5066,119716
20-10-2025,259.5495,119716
17-10-2025,258.837,119716
16-10-2025,259.5031,119716
15-10-2025,257.9872,119716
14-10-2025,255.4616,119716
13-10-2025,256.7891,119716
10-10-2025,257.2306,119716
09-10-2025,256.4401,119716
08-10-2025,255.3059,119716
07-10-2025,257.3338,119716
06-10-2025,256.3973,119716
03-10-2025,255.9039,119716
01-10-2025,254.2153,119716
30-09-2025,252.3492,119716
26-09-2025,251.6149,119716
25-09-2025,256.0762,119716
24-09-2025,257.8811,119716
23-09-2025,259.3789,119716
22-09-2025,260.1219,119716
19-09-2025,261.1728,119716
18-09-2025,261.5833,119716
17-09-2025,260.9947,119716
16-09-2025,259.2253,119716
15-09-2025,257.4128,119716
12-09-2025,257.2185,119716
11-09-2025,257.433,119716
10-09-2025,256.988,119716
09-09-2025,255.5546,119716
08-09-2025,255.4559,119716
05-09-2025,254.0193,119716
04-09-2025,254.283,119716
03-09-2025,254.5107,119716
02-09-2025,254.1839,119716
01-09-2025,253.763,119716
31-08-2025,251.0982,119716
29-08-2025,251.1055,119716
28-08-2025,251.7992,119716
26-08-2025,254.1332,119716
25-08-2025,257.1167,119716
22-08-2025,256.7631,119716
21-08-2025,258.3312,119716
20-08-2025,258.6295,119716
19-08-2025,257.6747,119716
18-08-2025,255.9354,119716
14-08-2025,251.9252,119716
13-08-2025,252.4197,119716
12-08-2025,250.6381,119716
11-08-2025,250.987,119716
08-08-2025,250.3878,119716
07-08-2025,252.9974,119716
06-08-2025,253.4927,119716
05-08-2025,255.7622,119716
04-08-2025,255.8493,119716
01-08-2025,255.5042,119716
31-07-2025,259.1993,119716
30-07-2025,260.9784,119716
29-07-2025,259.5324,119716
28-07-2025,258.712,119716
25-07-2025,261.5399,119716
24-07-2025,266.3289,119716
23-07-2025,268.4156,119716
22-07-2025,268.1969,119716
21-07-2025,268.9211,119716
18-07-2025,268.2912,119716
17-07-2025,269.4065,119716
16-07-2025,268.8457,119716
15-07-2025,269.0731,119716
14-07-2025,267.3249,119716
11-07-2025,266.7975,119716
10-07-2025,268.6263,119716
09-07-2025,269.2678,119716
08-07-2025,269.3743,119716
07-07-2025,268.1815,119716
04-07-2025,269.2786,119716
03-07-2025,269.5131,119716
02-07-2025,268.2139,119716
01-07-2025,268.4597,119716
30-06-2025,269.3476,119716
27-06-2025,268.3915,119716
26-06-2025,266.4324,119716
25-06-2025,265.3589,119716
24-06-2025,262.7502,119716
23-06-2025,261.0952,119716
20-06-2025,260.4796,119716
19-06-2025,258.5985,119716
18-06-2025,261.4516,119716
17-06-2025,262.6488,119716
16-06-2025,263.9254,119716
13-06-2025,262.7767,119716
12-06-2025,263.8239,119716
11-06-2025,267.0506,119716
10-06-2025,266.9411,119716
09-06-2025,266.3075,119716
06-06-2025,264.4715,119716
05-06-2025,262.3657,119716
04-06-2025,261.9342,119716
03-06-2025,259.8173,119716
02-06-2025,260.7251,119716
31-05-2025,260.7239,119716
30-05-2025,260.7266,119716
29-05-2025,261.5838,119716
28-05-2025,260.9368,119716
27-05-2025,260.8918,119716
26-05-2025,260.4784,119716
23-05-2025,260.2656,119716
22-05-2025,259.4814,119716
21-05-2025,260.241,119716
20-05-2025,258.6768,119716
19-05-2025,261.7551,119716
16-05-2025,260.5276,119716
15-05-2025,259.1256,119716
14-05-2025,257.2534,119716
13-05-2025,254.794,119716
12-05-2025,254.5001,119716
09-05-2025,248.6694,119716
08-05-2025,249.3119,119716
07-05-2025,251.5744,119716
06-05-2025,248.859,119716
05-05-2025,251.8009,119716
02-05-2025,249.9577,119716
30-04-2025,250.9464,119716
29-04-2025,251.8326,119716
28-04-2025,252.0295,119716
25-04-2025,250.3873,119716
24-04-2025,256.2244,119716
23-04-2025,255.4382,119716
22-04-2025,254.5889,119716
21-04-2025,252.4117,119716
17-04-2025,249.6964,119716
16-04-2025,248.3014,119716
15-04-2025,246.896,119716
11-04-2025,240.7449,119716
09-04-2025,238.307,119716
08-04-2025,239.2464,119716
07-04-2025,234.909,119716
04-04-2025,242.1362,119716
03-04-2025,245.8369,119716
02-04-2025,244.7835,119716
01-04-2025,242.5963,119716
31-03-2025,245.1002,119716
28-03-2025,245.1059,119716
27-03-2025,245.6485,119716
26-03-2025,246.5029,119716
25-03-2025,247.9604,119716
24-03-2025,248.9714,119716
21-03-2025,247.7222,119716
20-03-2025,244.4305,119716
19-03-2025,242.0315,119716
18-03-2025,238.6796,119716
17-03-2025,235.4506,119716
13-03-2025,233.4704,119716
12-03-2025,234.5943,119716
11-03-2025,235.2886,119716
10-03-2025,234.614,119716
07-03-2025,236.4391,119716
06-03-2025,236.8903,119716
05-03-2025,235.0242,119716
04-03-2025,231.1473,119716
03-03-2025,230.267,119716
28-02-2025,229.4458,119716
27-02-2025,233.6901,119716
25-02-2025,234.1284,119716
24-02-2025,234.4145,119716
21-02-2025,236.7279,119716
20-02-2025,238.9619,119716
19-02-2025,238.1207,119716
18-02-2025,237.1411,119716
17-02-2025,236.851,119716
14-02-2025,236.6169,119716
13-02-2025,240.1808,119716
12-02-2025,240.1171,119716
11-02-2025,241.985,119716
10-02-2025,247.9961,119716
07-02-2025,252.6063,119716
06-02-2025,252.7698,119716
05-02-2025,253.4754,119716
04-02-2025,253.7889,119716
03-02-2025,251.9387,119716
31-01-2025,252.3502,119716
30-01-2025,249.033,119716
29-01-2025,249.2583,119716
28-01-2025,244.914,119716
27-01-2025,245.148,119716
24-01-2025,250.6941,119716
23-01-2025,253.3691,119716
22-01-2025,249.8302,119716
21-01-2025,252.1145,119716
20-01-2025,255.3183,119716
17-01-2025,254.285,119716
16-01-2025,254.8934,119716
15-01-2025,253.1277,119716
14-01-2025,252.2347,119716
13-01-2025,248.5521,119716
10-01-2025,255.7362,119716
09-01-2025,259.5608,119716
08-01-2025,260.9913,119716
07-01-2025,262.4704,119716
06-01-2025,260.6781,119716
03-01-2025,265.5903,119716
02-01-2025,266.4992,119716
01-01-2025,262.3879,119716
31-12-2024,262.3831,119716
30-12-2024,260.6031,119716
27-12-2024,260.5459,119716
26-12-2024,261.0445,119716
24-12-2024,261.4674,119716
23-12-2024,261.8384,119716
20-12-2024,262.0418,119716
19-12-2024,267.4438,119716
18-12-2024,267.7016,119716
17-12-2024,268.7042,119716
16-12-2024,270.4995,119716
13-12-2024,268.9072,119716
12-12-2024,268.1587,119716
11-12-2024,269.5307,119716
10-12-2024,268.0165,119716
09-12-2024,266.6789,119716
06-12-2024,265.4984,119716
05-12-2024,265.7566,119716
04-12-2024,265.6138,119716
03-12-2024,264.4834,119716
02-12-2024,262.249,119716
30-11-2024,260.1855,119716
29-11-2024,260.188,119716
28-11-2024,258.4494,119716
27-11-2024,259.2984,119716
26-11-2024,258.9503,119716
25-11-2024,258.5344,119716
