date,nav,scheme_code
13-02-2026,263.0243,120828
12-02-2026,267.637,120828
11-02-2026,268.8934,120828
10-02-2026,268.5936,120828
09-02-2026,267.6759,120828
06-02-2026,261.9882,120828
05-02-2026,263.1851,120828
04-02-2026,264.696,120828
03-02-2026,262.0968,120828
02-02-2026,253.0846,120828
30-01-2026,256.2755,120828
29-01-2026,253.6303,120828
28-01-2026,253.8904,120828
27-01-2026,250.3708,120828
23-01-2026,250.4082,120828
22-01-2026,256.6111,120828
21-01-2026,254.3093,120828
20-01-2026,256.0408,120828
19-01-2026,261.4729,120828
16-01-2026,265.1654,120828
14-01-2026,266.3306,120828
13-01-2026,266.0937,120828
12-01-2026,267.0135,120828
09-01-2026,268.2106,120828
08-01-2026,271.6638,120828
07-01-2026,276.6766,120828
06-01-2026,276.7843,120828
05-01-2026,277.8661,120828
02-01-2026,278.5669,120828
01-01-2026,276.8784,120828
31-12-2025,276.7664,120828
30-12-2025,272.9636,120828
29-12-2025,272.9021,120828
26-12-2025,273.8732,120828
24-12-2025,274.5642,120828
23-12-2025,275.7011,120828
22-12-2025,275.0669,120828
19-12-2025,273.0315,120828
18-12-2025,270.5396,120828
17-12-2025,271.8669,120828
16-12-2025,273.7569,120828
15-12-2025,276.0672,120828
12-12-2025,275.4354,120828
11-12-2025,274.0034,120828
10-12-2025,272.2102,120828
09-12-2025,272.5698,120828
08-12-2025,270.7935,120828
05-12-2025,275.2755,120828
04-12-2025,276.0518,120828
03-12-2025,276.4133,120828
02-12-2025,278.8076,120828
01-12-2025,279.9072,120828
28-11-2025,280.1464,120828
27-11-2025,280.9446,120828
26-11-2025,281.5842,120828
25-11-2025,278.7479,120828
24-11-2025,278.0652,120828
21-11-2025,280.0449,120828
20-11-2025,282.9937,120828
19-11-2025,282.8951,120828
18-11-2025,283.8582,120828
17-11-2025,285.2217,120828
14-11-2025,283.9342,120828
13-11-2025,283.1281,120828
12-11-2025,284.0423,120828
11-11-2025,282.0235,120828
10-11-2025,281.517,120828
07-11-2025,281.2036,120828
06-11-2025,280.3294,120828
04-11-2025,283.607,120828
03-11-2025,285.6552,120828
31-10-2025,284.1178,120828
30-10-2025,285.5705,120828
29-10-2025,286.6201,120828
28-10-2025,285.0425,120828
27-10-2025,285.0444,120828
24-10-2025,283.6835,120828
23-10-2025,284.3781,120828
20-10-2025,284.7447,120828
17-10-2025,281.1536,120828
16-10-2025,282.0068,120828
15-10-2025,280.6612,120828
14-10-2025,278.4518,120828
13-10-2025,279.8727,120828
10-10-2025,280.4575,120828
09-10-2025,279.7033,120828
08-10-2025,278.475,120828
07-10-2025,279.4196,120828
06-10-2025,279.3601,120828
03-10-2025,279.0592,120828
01-10-2025,276.4687,120828
30-09-2025,272.461,120828
26-09-2025,273.3253,120828
25-09-2025,277.607,120828
24-09-2025,279.031,120828
23-09-2025,282.1931,120828
22-09-2025,283.7644,120828
19-09-2025,283.8879,120828
18-09-2025,282.2063,120828
17-09-2025,281.4237,120828
16-09-2025,280.9797,120828
15-09-2025,279.2095,120828
12-09-2025,277.2747,120828
11-09-2025,276.6816,120828
10-09-2025,275.6019,120828
09-09-2025,275.2605,120828
08-09-2025,275.1152,120828
05-09-2025,274.1445,120828
04-09-2025,273.4433,120828
03-09-2025,274.4281,120828
02-09-2025,272.9882,120828
01-09-2025,271.7373,120828
29-08-2025,268.9877,120828
28-08-2025,270.1227,120828
26-08-2025,272.2628,120828
25-08-2025,276.9319,120828
22-08-2025,276.3139,120828
21-08-2025,277.0988,120828
20-08-2025,277.4005,120828
19-08-2025,277.2824,120828
18-08-2025,274.4933,120828
14-08-2025,270.6198,120828
13-08-2025,271.6113,120828
12-08-2025,270.1503,120828
11-08-2025,270.3746,120828
08-08-2025,268.1409,120828
07-08-2025,271.4772,120828
06-08-2025,272.4091,120828
05-08-2025,275.4747,120828
04-08-2025,277.3773,120828
01-08-2025,274.5672,120828
31-07-2025,278.8347,120828
