date,nav,scheme_code
13-02-2026,185.4798,118525
12-02-2026,187.8764,118525
11-02-2026,188.8567,118525
10-02-2026,188.676,118525
09-02-2026,187.3132,118525
06-02-2026,182.7327,118525
05-02-2026,182.7775,118525
04-02-2026,184.3652,118525
03-02-2026,182.7735,118525
02-02-2026,177.6672,118525
30-01-2026,180.0918,118525
29-01-2026,177.7053,118525
28-01-2026,178.2914,118525
27-01-2026,175.5592,118525
23-01-2026,174.8725,118525
22-01-2026,178.0999,118525
21-01-2026,176.3249,118525
20-01-2026,177.9983,118525
19-01-2026,182.6925,118525
16-01-2026,184.8474,118525
14-01-2026,184.659,118525
13-01-2026,184.4579,118525
12-01-2026,183.904,118525
09-01-2026,184.973,118525
08-01-2026,187.1536,118525
07-01-2026,189.5113,118525
06-01-2026,189.2686,118525
05-01-2026,190.2601,118525
02-01-2026,188.9607,118525
01-01-2026,186.745,118525
31-12-2025,186.8931,118525
30-12-2025,184.8976,118525
29-12-2025,186.1414,118525
26-12-2025,187.3858,118525
24-12-2025,187.5516,118525
23-12-2025,188.0661,118525
22-12-2025,188.2892,118525
19-12-2025,186.6527,118525
18-12-2025,184.5092,118525
17-12-2025,184.857,118525
16-12-2025,185.5279,118525
15-12-2025,186.6656,118525
12-12-2025,186.4735,118525
11-12-2025,185.1449,118525
10-12-2025,184.5522,118525
09-12-2025,185.48,118525
08-12-2025,183.8018,118525
05-12-2025,187.4647,118525
04-12-2025,188.9342,118525
03-12-2025,188.9731,118525
02-12-2025,189.9473,118525
01-12-2025,190.9763,118525
28-11-2025,190.9586,118525
27-11-2025,191.2839,118525
26-11-2025,192.6646,118525
25-11-2025,190.4439,118525
24-11-2025,190.1996,118525
21-11-2025,191.5133,118525
20-11-2025,193.817,118525
19-11-2025,194.4268,118525
18-11-2025,194.445,118525
17-11-2025,195.6682,118525
14-11-2025,193.7995,118525
13-11-2025,193.4514,118525
12-11-2025,194.1472,118525
11-11-2025,192.6699,118525
10-11-2025,192.9737,118525
07-11-2025,193.4678,118525
06-11-2025,192.9804,118525
04-11-2025,195.4484,118525
03-11-2025,196.2705,118525
31-10-2025,194.7757,118525
30-10-2025,196.1929,118525
29-10-2025,196.0964,118525
28-10-2025,195.0842,118525
27-10-2025,194.9912,118525
24-10-2025,193.7159,118525
23-10-2025,194.3205,118525
20-10-2025,192.6646,118525
17-10-2025,191.0468,118525
16-10-2025,190.8315,118525
15-10-2025,189.543,118525
14-10-2025,187.8899,118525
13-10-2025,189.6008,118525
10-10-2025,190.3031,118525
09-10-2025,189.6019,118525
08-10-2025,189.6771,118525
07-10-2025,190.2533,118525
06-10-2025,190.2855,118525
03-10-2025,190.1364,118525
01-10-2025,188.2785,118525
30-09-2025,186.8129,118525
26-09-2025,187.9656,118525
25-09-2025,191.4616,118525
