date,nav,scheme_code
13-02-2026,106.4226,127042
12-02-2026,108.6828,127042
11-02-2026,109.4638,127042
10-02-2026,110.2109,127042
09-02-2026,109.9484,127042
06-02-2026,107.6683,127042
05-02-2026,108.0524,127042
04-02-2026,109.1999,127042
03-02-2026,109.076,127042
02-02-2026,105.5445,127042
30-01-2026,105.874,127042
29-01-2026,106.5496,127042
28-01-2026,106.4244,127042
27-01-2026,105.3361,127042
23-01-2026,105.2749,127042
22-01-2026,107.8337,127042
21-01-2026,107.9135,127042
20-01-2026,109.7724,127042
19-01-2026,111.7642,127042
16-01-2026,112.0791,127042
14-01-2026,112.087,127042
13-01-2026,112.3857,127042
12-01-2026,112.7175,127042
09-01-2026,113.2379,127042
08-01-2026,113.7923,127042
07-01-2026,114.9269,127042
06-01-2026,113.9835,127042
05-01-2026,114.4763,127042
02-01-2026,114.6253,127042
01-01-2026,113.9116,127042
31-12-2025,113.703,127042
30-12-2025,112.4626,127042
29-12-2025,113.2703,127042
26-12-2025,113.912,127042
24-12-2025,114.8261,127042
23-12-2025,115.5053,127042
22-12-2025,116.1548,127042
19-12-2025,115.5211,127042
18-12-2025,114.1269,127042
17-12-2025,114.0677,127042
16-12-2025,114.9091,127042
15-12-2025,115.6617,127042
12-12-2025,115.3914,127042
11-12-2025,113.9338,127042
10-12-2025,112.3084,127042
09-12-2025,115.3844,127042
08-12-2025,115.4842,127042
05-12-2025,117.8317,127042
04-12-2025,117.5128,127042
03-12-2025,117.2099,127042
02-12-2025,118.6849,127042
01-12-2025,118.9068,127042
28-11-2025,118.8564,127042
27-11-2025,118.7198,127042
26-11-2025,118.9269,127042
25-11-2025,117.0333,127042
24-11-2025,116.9188,127042
21-11-2025,117.4146,127042
20-11-2025,119.2392,127042
19-11-2025,119.3549,127042
18-11-2025,118.2657,127042
17-11-2025,119.2652,127042
14-11-2025,118.4119,127042
13-11-2025,118.4212,127042
12-11-2025,118.9645,127042
11-11-2025,118.3802,127042
10-11-2025,117.4604,127042
07-11-2025,117.8476,127042
06-11-2025,118.0336,127042
04-11-2025,118.7434,127042
03-11-2025,119.7089,127042
31-10-2025,119.4455,127042
30-10-2025,120.8065,127042
29-10-2025,120.5947,127042
28-10-2025,119.9093,127042
27-10-2025,120.5604,127042
24-10-2025,119.0044,127042
23-10-2025,119.1939,127042
20-10-2025,120.284,127042
17-10-2025,120.1765,127042
16-10-2025,120.6363,127042
15-10-2025,120.5736,127042
14-10-2025,118.1547,127042
13-10-2025,118.9841,127042
10-10-2025,119.484,127042
09-10-2025,118.9619,127042
08-10-2025,117.9917,127042
07-10-2025,118.8376,127042
06-10-2025,117.8568,127042
03-10-2025,115.8423,127042
01-10-2025,114.703,127042
30-09-2025,113.283,127042
26-09-2025,114.1772,127042
25-09-2025,116.8295,127042
24-09-2025,118.1761,127042
23-09-2025,119.3343,127042
22-09-2025,120.2923,127042
19-09-2025,121.3402,127042
18-09-2025,122.513,127042
17-09-2025,121.8848,127042
16-09-2025,121.4946,127042
15-09-2025,120.2605,127042
12-09-2025,120.2224,127042
11-09-2025,120.3999,127042
10-09-2025,120.3439,127042
09-09-2025,119.0027,127042
08-09-2025,119.2819,127042
05-09-2025,119.3483,127042
04-09-2025,119.8278,127042
03-09-2025,120.6888,127042
02-09-2025,119.7118,127042
01-09-2025,119.9115,127042
29-08-2025,116.9284,127042
28-08-2025,117.512,127042
26-08-2025,118.2519,127042
25-08-2025,120.0467,127042
22-08-2025,119.7099,127042
21-08-2025,119.3378,127042
20-08-2025,119.4081,127042
19-08-2025,118.5705,127042
18-08-2025,117.6971,127042
14-08-2025,116.5781,127042
13-08-2025,115.9771,127042
12-08-2025,115.0763,127042
11-08-2025,115.8111,127042
08-08-2025,113.9624,127042
07-08-2025,117.1368,127042
06-08-2025,116.094,127042
05-08-2025,117.751,127042
04-08-2025,118.0363,127042
01-08-2025,116.2041,127042
31-07-2025,116.7859,127042
30-07-2025,116.7266,127042
29-07-2025,116.3905,127042
28-07-2025,115.7498,127042
25-07-2025,115.8555,127042
24-07-2025,116.9295,127042
23-07-2025,119.0741,127042
22-07-2025,118.6586,127042
21-07-2025,119.0587,127042
18-07-2025,117.8336,127042
17-07-2025,118.4243,127042
16-07-2025,118.4159,127042
15-07-2025,118.0941,127042
14-07-2025,117.3389,127042
11-07-2025,116.7545,127042
10-07-2025,117.862,127042
09-07-2025,117.7437,127042
08-07-2025,118.0185,127042
07-07-2025,118.6411,127042
04-07-2025,118.7725,127042
03-07-2025,120.1479,127042
02-07-2025,120.3969,127042
01-07-2025,119.8121,127042
30-06-2025,119.7978,127042
27-06-2025,118.5014,127042
26-06-2025,118.2548,127042
25-06-2025,118.0105,127042
24-06-2025,117.3659,127042
23-06-2025,116.8317,127042
20-06-2025,115.7184,127042
19-06-2025,113.9663,127042
18-06-2025,115.2944,127042
17-06-2025,115.3531,127042
16-06-2025,115.5157,127042
13-06-2025,114.5106,127042
12-06-2025,114.5219,127042
11-06-2025,115.9896,127042
10-06-2025,116.3026,127042
09-06-2025,116.0661,127042
06-06-2025,115.602,127042
05-06-2025,114.9149,127042
04-06-2025,114.3079,127042
03-06-2025,113.7623,127042
02-06-2025,114.0019,127042
30-05-2025,114.067,127042
29-05-2025,114.5511,127042
28-05-2025,113.882,127042
27-05-2025,113.5378,127042
26-05-2025,113.4174,127042
23-05-2025,112.7423,127042
22-05-2025,112.39,127042
21-05-2025,112.758,127042
20-05-2025,112.5123,127042
19-05-2025,113.6179,127042
16-05-2025,113.7067,127042
15-05-2025,113.2416,127042
14-05-2025,113.1143,127042
13-05-2025,112.5895,127042
12-05-2025,112.6102,127042
09-05-2025,108.7903,127042
08-05-2025,109.0545,127042
07-05-2025,109.7057,127042
06-05-2025,108.5103,127042
05-05-2025,109.8931,127042
02-05-2025,107.9502,127042
30-04-2025,108.1592,127042
29-04-2025,108.4807,127042
28-04-2025,107.4137,127042
25-04-2025,106.3622,127042
24-04-2025,107.186,127042
23-04-2025,108.041,127042
22-04-2025,106.3869,127042
21-04-2025,105.5793,127042
17-04-2025,103.861,127042
16-04-2025,102.9253,127042
15-04-2025,102.409,127042
11-04-2025,100.5601,127042
09-04-2025,99.1151,127042
08-04-2025,99.8091,127042
07-04-2025,98.8741,127042
04-04-2025,101.6027,127042
03-04-2025,104.2018,127042
02-04-2025,106.0984,127042
01-04-2025,104.3427,127042
31-03-2025,105.8034,127042
28-03-2025,105.7987,127042
27-03-2025,106.5375,127042
26-03-2025,105.8196,127042
25-03-2025,105.9475,127042
24-03-2025,105.9879,127042
21-03-2025,104.9024,127042
20-03-2025,104.1746,127042
19-03-2025,104.5609,127042
18-03-2025,103.1714,127042
17-03-2025,101.6395,127042
13-03-2025,101.1654,127042
12-03-2025,101.4363,127042
11-03-2025,102.0053,127042
10-03-2025,100.5262,127042
07-03-2025,102.5399,127042
06-03-2025,103.1911,127042
05-03-2025,104.069,127042
04-03-2025,101.4304,127042
03-03-2025,101.498,127042
28-02-2025,101.2119,127042
27-02-2025,102.2294,127042
25-02-2025,104.1858,127042
24-02-2025,104.5377,127042
21-02-2025,105.0875,127042
20-02-2025,106.4199,127042
19-02-2025,105.557,127042
18-02-2025,104.7465,127042
17-02-2025,104.652,127042
14-02-2025,104.6052,127042
13-02-2025,106.3078,127042
12-02-2025,106.3666,127042
11-02-2025,107.0499,127042
10-02-2025,108.7687,127042
07-02-2025,111.1066,127042
06-02-2025,110.2476,127042
05-02-2025,111.8037,127042
04-02-2025,111.4672,127042
03-02-2025,110.135,127042
31-01-2025,109.6511,127042
30-01-2025,107.7532,127042
29-01-2025,109.3362,127042
28-01-2025,106.8138,127042
27-01-2025,107.8414,127042
24-01-2025,110.7465,127042
23-01-2025,112.5885,127042
22-01-2025,108.8533,127042
21-01-2025,110.743,127042
20-01-2025,115.5917,127042
17-01-2025,114.9436,127042
16-01-2025,115.6429,127042
15-01-2025,115.5921,127042
14-01-2025,115.6985,127042
13-01-2025,114.4182,127042
10-01-2025,120.4056,127042
09-01-2025,122.4917,127042
08-01-2025,124.3721,127042
07-01-2025,126.384,127042
06-01-2025,126.0377,127042
03-01-2025,129.1344,127042
02-01-2025,129.9946,127042
01-01-2025,128.5781,127042
31-12-2024,128.2707,127042
30-12-2024,128.5415,127042
27-12-2024,126.764,127042
26-12-2024,126.6868,127042
24-12-2024,125.7462,127042
23-12-2024,125.8446,127042
20-12-2024,125.6279,127042
19-12-2024,129.5741,127042
18-12-2024,130.0843,127042
17-12-2024,130.3184,127042
16-12-2024,130.6636,127042
13-12-2024,129.7116,127042
12-12-2024,129.2088,127042
11-12-2024,129.2426,127042
10-12-2024,128.8684,127042
09-12-2024,128.9426,127042
06-12-2024,127.8939,127042
05-12-2024,127.1783,127042
04-12-2024,125.9493,127042
03-12-2024,125.356,127042
